year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,7,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",37.00,13.00,4.13,0.23,4.70,0.00,3.94,0.00,0.00,704.00,187.00,11.00,234.00,0.00,272.00
2023,7,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",19.00,2.00,1.09,0.00,0.00,0.00,0.91,0.00,0.00,269.00,119.00,0.00,0.00,0.00,150.00
2023,7,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",92.00,12.00,2.05,0.93,4.16,0.00,4.86,0.00,1.00,503.00,101.00,21.00,133.00,0.00,248.00
2023,7,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",74.00,20.00,5.59,1.45,5.64,0.00,7.32,0.00,0.00,690.00,172.00,47.00,166.00,0.00,305.00
2023,7,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",108.00,21.00,5.00,1.72,4.95,0.00,9.33,2.00,0.00,1515.00,364.00,271.00,323.00,0.00,557.00
2023,7,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",54.00,13.00,2.66,0.88,4.47,0.00,5.00,3.00,0.00,847.00,92.00,131.00,298.00,0.00,326.00
2023,7,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",50.00,10.00,3.04,0.36,3.30,0.00,3.30,0.00,0.00,433.00,163.00,25.00,82.00,0.00,163.00
2023,7,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",427.00,88.00,20.42,3.42,25.03,1.01,38.12,1.00,0.00,4920.00,1211.00,337.00,974.00,37.00,2361.00
2023,7,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",251.00,98.00,20.71,11.81,36.96,0.00,28.51,2.00,1.00,7064.00,1236.00,1375.00,1793.00,0.00,2660.00
2023,7,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",124.00,26.00,8.38,2.79,2.72,0.00,12.11,3.00,1.00,1609.00,383.00,243.00,220.00,0.00,763.00
2023,7,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",27.00,4.00,1.03,0.50,0.51,0.00,1.95,0.00,0.00,130.00,16.00,8.00,9.00,0.00,97.00
2023,7,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",85.00,20.00,4.19,1.45,5.41,0.00,8.95,0.00,0.00,841.00,212.00,92.00,141.00,0.00,396.00
2023,7,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",207.00,26.00,12.02,0.45,2.40,0.00,11.12,1.00,0.00,1008.00,432.00,14.00,78.00,0.00,484.00
2023,7,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",264.00,79.00,17.84,3.88,27.55,1.00,28.73,6.00,4.00,6414.00,1775.00,335.00,1490.00,25.00,2789.00
2023,7,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",31.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,44.00,0.00,23.00,21.00,0.00,0.00
2023,7,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",291.00,68.00,14.95,3.57,27.83,0.00,21.66,5.00,4.00,4586.00,742.00,279.00,1759.00,0.00,1806.00
2023,7,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4866.00,712.00,163.74,53.42,127.73,1.12,365.98,10.00,4.00,48570.00,15804.00,4274.00,5987.00,22.00,22483.00
2023,7,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",35.00,10.00,1.92,0.96,2.21,0.00,4.90,0.00,0.00,395.00,75.00,24.00,74.00,0.00,222.00
2023,7,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",32.00,9.00,1.26,0.00,4.97,0.78,1.99,0.00,0.00,454.00,37.00,0.00,179.00,50.00,188.00
2023,7,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",175.00,27.00,7.14,0.99,3.61,0.00,15.27,0.00,0.00,1393.00,320.00,71.00,109.00,0.00,893.00
2023,7,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",62.00,12.00,1.55,0.05,5.11,0.00,5.28,0.00,0.00,492.00,49.00,2.00,160.00,0.00,281.00
2023,7,MQ,Envoy Air,EYW,"Key West, FL: Key West International",119.00,14.00,2.33,1.17,4.75,0.00,5.74,1.00,0.00,598.00,52.00,41.00,180.00,0.00,325.00
2023,7,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",109.00,29.00,7.77,2.67,9.28,0.00,9.28,0.00,0.00,1276.00,332.00,234.00,386.00,0.00,324.00
2023,7,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",87.00,12.00,1.45,1.23,4.40,0.00,4.92,0.00,0.00,447.00,30.00,51.00,171.00,0.00,195.00
2023,7,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",93.00,14.00,4.42,1.00,5.70,0.00,2.88,0.00,0.00,519.00,164.00,22.00,187.00,0.00,146.00
2023,7,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",118.00,14.00,2.90,0.33,4.65,1.00,5.12,1.00,0.00,1326.00,814.00,6.00,201.00,17.00,288.00
2023,7,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",62.00,17.00,3.39,0.00,8.64,0.69,4.28,0.00,0.00,629.00,145.00,0.00,309.00,25.00,150.00
2023,7,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",64.00,11.00,1.98,0.20,3.08,0.00,5.73,0.00,0.00,425.00,56.00,12.00,94.00,0.00,263.00
2023,7,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",27.00,6.00,1.52,0.53,0.26,0.00,3.69,2.00,0.00,411.00,32.00,105.00,9.00,0.00,265.00
2023,7,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",116.00,19.00,4.98,0.25,5.58,0.00,8.20,1.00,0.00,588.00,145.00,6.00,146.00,0.00,291.00
2023,7,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",27.00,12.00,2.50,0.59,3.82,0.00,5.09,1.00,0.00,811.00,104.00,94.00,198.00,0.00,415.00
2023,7,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",62.00,25.00,7.15,3.25,2.39,0.00,12.22,0.00,0.00,1471.00,259.00,151.00,99.00,0.00,962.00
2023,7,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",87.00,17.00,5.30,3.72,3.26,0.00,4.72,0.00,0.00,752.00,240.00,207.00,127.00,0.00,178.00
2023,7,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",108.00,30.00,8.19,1.81,14.41,0.00,5.59,0.00,0.00,1151.00,303.00,112.00,462.00,0.00,274.00
2023,7,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",116.00,24.00,9.10,1.88,5.93,0.00,7.09,0.00,0.00,837.00,260.00,37.00,153.00,0.00,387.00
2023,7,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",96.00,12.00,2.22,0.88,2.69,0.00,6.22,0.00,0.00,597.00,85.00,14.00,128.00,0.00,370.00
2023,7,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",168.00,38.00,10.98,1.63,9.11,0.21,16.08,1.00,1.00,1800.00,400.00,114.00,363.00,6.00,917.00
2023,7,MQ,Envoy Air,IAD,"Washington, DC: Washington Dulles International",23.00,5.00,0.51,0.26,1.27,0.00,2.96,0.00,0.00,237.00,18.00,15.00,89.00,0.00,115.00
2023,7,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",57.00,6.00,2.00,0.37,0.82,0.00,2.81,0.00,0.00,301.00,42.00,42.00,78.00,0.00,139.00
2023,7,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",148.00,20.00,4.53,1.33,6.55,0.00,7.60,1.00,1.00,1298.00,650.00,106.00,212.00,0.00,330.00
2023,7,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",63.00,17.00,1.94,0.07,6.74,0.00,8.25,1.00,0.00,1159.00,59.00,6.00,460.00,0.00,634.00
2023,7,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",80.00,20.00,3.16,4.58,5.32,0.00,6.94,2.00,1.00,1076.00,68.00,291.00,273.00,0.00,444.00
2023,7,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",107.00,14.00,0.73,0.63,9.76,0.00,2.88,0.00,0.00,635.00,42.00,55.00,336.00,0.00,202.00
2023,7,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",108.00,39.00,4.61,3.21,15.01,0.20,15.97,0.00,0.00,2058.00,227.00,191.00,755.00,3.00,882.00
2023,7,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",120.00,14.00,2.48,0.62,4.85,0.00,6.05,1.00,0.00,518.00,91.00,31.00,157.00,0.00,239.00
2023,7,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",5.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,23.00,0.00,0.00
2023,7,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",53.00,11.00,2.10,0.58,6.67,0.00,1.65,0.00,0.00,473.00,51.00,35.00,292.00,0.00,95.00
2023,7,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",342.00,103.00,35.86,4.21,28.46,0.00,34.47,1.00,1.00,6668.00,1660.00,677.00,1320.00,0.00,3011.00
2023,7,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",62.00,7.00,0.65,0.00,1.73,0.00,4.62,0.00,0.00,203.00,25.00,0.00,35.00,0.00,143.00
2023,7,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",257.00,26.00,9.43,0.44,2.85,0.00,13.28,1.00,0.00,987.00,382.00,11.00,76.00,0.00,518.00
2023,7,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",37.00,11.00,0.68,4.51,2.68,0.00,3.13,1.00,1.00,1196.00,40.00,617.00,293.00,0.00,246.00
2023,7,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",94.00,40.00,9.52,3.18,10.35,0.00,16.96,0.00,0.00,2313.00,624.00,334.00,328.00,0.00,1027.00
2023,7,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",62.00,12.00,2.00,0.00,6.88,0.00,3.12,0.00,0.00,301.00,56.00,0.00,168.00,0.00,77.00
2023,7,MQ,Envoy Air,MHT,"Manchester, NH: Manchester Boston Regional",6.00,2.00,1.00,0.21,0.59,0.00,0.21,0.00,0.00,135.00,96.00,8.00,23.00,0.00,8.00
2023,7,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1072.00,270.00,60.05,15.60,79.56,0.00,114.80,7.00,5.00,17186.00,2868.00,1314.00,3237.00,0.00,9767.00
2023,7,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",27.00,8.00,1.32,0.81,0.75,0.00,5.12,2.00,0.00,422.00,29.00,104.00,39.00,0.00,250.00
2023,7,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",54.00,7.00,1.83,0.01,2.42,0.00,2.73,0.00,0.00,315.00,41.00,1.00,61.00,0.00,212.00
2023,7,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",64.00,9.00,2.34,0.24,3.38,0.40,2.64,0.00,0.00,427.00,114.00,10.00,179.00,6.00,118.00
2023,7,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",92.00,15.00,3.11,0.87,7.05,0.00,3.97,0.00,0.00,733.00,149.00,58.00,198.00,0.00,328.00
2023,7,MQ,Envoy Air,MQT,"Marquette, MI: Marquette Sawyer Regional",54.00,20.00,4.28,2.64,5.44,0.00,7.64,1.00,0.00,1637.00,710.00,232.00,242.00,0.00,453.00
2023,7,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",6.00,2.00,0.00,0.00,0.00,0.19,1.81,0.00,0.00,133.00,0.00,0.00,0.00,8.00,125.00
2023,7,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",31.00,9.00,2.64,1.20,2.94,0.00,2.22,0.00,0.00,582.00,266.00,59.00,51.00,0.00,206.00
2023,7,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",84.00,29.00,9.48,2.40,8.77,0.00,8.34,1.00,0.00,1686.00,482.00,332.00,314.00,0.00,558.00
2023,7,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",177.00,50.00,8.68,4.36,10.79,0.00,26.17,2.00,1.00,2811.00,379.00,250.00,488.00,0.00,1694.00
2023,7,MQ,Envoy Air,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",9.00,1.00,0.11,0.00,0.89,0.00,0.00,0.00,0.00,37.00,4.00,0.00,33.00,0.00,0.00
2023,7,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",127.00,27.00,4.48,1.23,7.22,0.00,14.06,1.00,1.00,1298.00,165.00,36.00,349.00,0.00,748.00
2023,7,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",9.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,215.00,215.00,0.00,0.00,0.00,0.00
2023,7,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",1966.00,571.00,111.89,49.24,197.28,1.40,211.20,42.00,3.00,46776.00,9426.00,4799.00,14091.00,34.00,18426.00
2023,7,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",54.00,18.00,2.92,1.23,3.55,0.00,10.29,0.00,0.00,1169.00,96.00,110.00,136.00,0.00,827.00
2023,7,MQ,Envoy Air,PDX,"Portland, OR: Portland International",27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,7,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",367.00,35.00,10.43,4.20,3.13,0.00,17.23,1.00,0.00,1945.00,716.00,224.00,81.00,0.00,924.00
2023,7,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",8.00,4.00,1.00,0.00,2.29,0.00,0.71,0.00,0.00,144.00,59.00,0.00,61.00,0.00,24.00
2023,7,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",32.00,7.00,2.03,0.16,3.19,0.00,1.62,0.00,0.00,332.00,92.00,18.00,148.00,0.00,74.00
2023,7,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",133.00,27.00,6.14,1.57,12.07,0.00,7.22,1.00,0.00,939.00,210.00,41.00,392.00,0.00,296.00
2023,7,MQ,Envoy Air,PSP,"Palm Springs, CA: Palm Springs International",24.00,2.00,0.82,0.00,0.18,0.00,1.00,0.00,0.00,39.00,14.00,0.00,3.00,0.00,22.00
2023,7,MQ,Envoy Air,PVD,"Providence, RI: Rhode Island Tf Green International",30.00,9.00,2.75,1.09,2.91,0.00,2.25,0.00,0.00,853.00,330.00,171.00,174.00,0.00,178.00
2023,7,MQ,Envoy Air,PWM,"Portland, ME: Portland International Jetport",59.00,21.00,6.06,1.90,6.01,0.00,7.03,3.00,0.00,1528.00,370.00,444.00,276.00,0.00,438.00
2023,7,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",124.00,26.00,5.68,1.25,12.60,0.00,6.48,0.00,0.00,1119.00,227.00,71.00,426.00,0.00,395.00
2023,7,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",150.00,44.00,10.11,4.53,6.65,0.00,22.70,1.00,0.00,3386.00,534.00,269.00,274.00,0.00,2309.00
2023,7,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",26.00,6.00,1.42,0.00,0.03,0.00,4.55,0.00,0.00,277.00,49.00,0.00,2.00,0.00,226.00
2023,7,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",28.00,9.00,0.08,0.64,4.08,0.00,4.20,1.00,0.00,357.00,4.00,15.00,228.00,0.00,110.00
2023,7,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis County Regional",51.00,6.00,2.06,0.00,0.00,0.00,3.94,0.00,0.00,203.00,63.00,0.00,0.00,0.00,140.00
2023,7,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",112.00,18.00,2.45,1.41,7.37,0.00,6.77,0.00,0.00,701.00,95.00,105.00,246.00,0.00,255.00
2023,7,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",286.00,66.00,15.23,2.42,22.31,0.00,26.05,1.00,0.00,3355.00,560.00,265.00,712.00,0.00,1818.00
2023,7,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",81.00,17.00,1.59,0.19,6.73,0.00,8.49,0.00,0.00,716.00,74.00,21.00,172.00,0.00,449.00
2023,7,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",56.00,8.00,2.08,0.00,0.24,0.00,5.68,1.00,0.00,266.00,52.00,0.00,11.00,0.00,203.00
2023,7,MQ,Envoy Air,SJU,"San Juan, PR: Luis Munoz Marin International",7.00,1.00,0.52,0.00,0.00,0.00,0.48,0.00,0.00,23.00,12.00,0.00,0.00,0.00,11.00
2023,7,MQ,Envoy Air,SLC,"Salt Lake City, UT: Salt Lake City International",1.00,1.00,0.42,0.00,0.00,0.00,0.58,0.00,0.00,84.00,35.00,0.00,0.00,0.00,49.00
2023,7,MQ,Envoy Air,SMF,"Sacramento, CA: Sacramento International",26.00,3.00,0.39,0.00,0.00,0.00,2.61,0.00,0.00,67.00,9.00,0.00,0.00,0.00,58.00
2023,7,MQ,Envoy Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",5.00,2.00,0.78,0.00,1.16,0.00,0.07,0.00,0.00,97.00,35.00,0.00,59.00,0.00,3.00
2023,7,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",134.00,35.00,5.68,4.26,13.70,0.00,11.36,5.00,0.00,2500.00,275.00,325.00,686.00,0.00,1214.00
2023,7,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",62.00,10.00,2.47,0.00,4.99,0.00,2.54,0.00,0.00,389.00,72.00,0.00,169.00,0.00,148.00
2023,7,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",83.00,18.00,2.53,2.36,4.68,0.00,8.42,2.00,1.00,1408.00,140.00,180.00,264.00,0.00,824.00
2023,7,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",156.00,40.00,10.99,2.32,12.37,0.00,14.32,1.00,0.00,2236.00,656.00,106.00,525.00,0.00,949.00
2023,7,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",77.00,18.00,4.90,2.12,4.83,0.00,6.16,0.00,0.00,1050.00,183.00,138.00,177.00,0.00,552.00
2023,7,MQ,Envoy Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",62.00,7.00,0.76,0.04,4.10,0.00,2.09,0.00,0.00,250.00,26.00,4.00,141.00,0.00,79.00
2023,7,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",250.00,44.00,9.74,2.43,14.01,0.00,17.82,3.00,1.00,3018.00,963.00,334.00,607.00,0.00,1114.00
2023,7,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",51.00,4.00,0.23,0.00,0.71,0.00,3.06,0.00,0.00,169.00,15.00,0.00,28.00,0.00,126.00
2023,7,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",46.00,13.00,2.81,1.02,3.15,0.00,6.02,2.00,0.00,747.00,250.00,114.00,66.00,0.00,317.00
2023,7,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",60.00,20.00,2.57,1.86,8.41,0.00,7.16,0.00,0.00,1490.00,220.00,89.00,432.00,0.00,749.00
2023,7,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",38.00,14.00,1.38,0.00,6.12,0.00,6.49,0.00,0.00,1038.00,93.00,0.00,533.00,0.00,412.00
2023,7,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas National",453.00,119.00,34.38,10.59,34.27,0.00,39.76,3.00,3.00,6387.00,1487.00,749.00,1336.00,0.00,2815.00
2023,7,MQ,Envoy Air,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,7,NK,Spirit Air Lines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31.00,13.00,1.91,0.41,5.90,0.00,4.78,0.00,0.00,952.00,154.00,28.00,414.00,0.00,356.00
2023,7,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",213.00,56.00,17.86,8.04,18.54,0.38,11.17,0.00,1.00,5001.00,1181.00,667.00,1806.00,38.00,1309.00
2023,7,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1079.00,387.00,113.88,25.05,158.99,8.83,80.24,16.00,6.00,28557.00,8567.00,2624.00,10418.00,478.00,6470.00
2023,7,NK,Spirit Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",248.00,71.00,20.41,4.89,29.05,0.28,16.37,1.00,0.00,5614.00,1487.00,327.00,1796.00,9.00,1995.00
2023,7,NK,Spirit Air Lines,BDL,"Hartford, CT: Bradley International",73.00,19.00,4.62,2.62,6.20,0.00,5.56,3.00,0.00,1789.00,538.00,190.00,473.00,0.00,588.00
2023,7,NK,Spirit Air Lines,BNA,"Nashville, TN: Nashville International",256.00,108.00,37.33,8.28,40.18,0.30,21.91,8.00,0.00,7167.00,2476.00,803.00,2598.00,30.00,1260.00
2023,7,NK,Spirit Air Lines,BOI,"Boise, ID: Boise Air Terminal",31.00,10.00,3.40,0.00,4.71,0.00,1.89,0.00,0.00,585.00,154.00,0.00,199.00,0.00,232.00
2023,7,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",362.00,179.00,42.69,11.68,85.44,6.87,32.31,15.00,1.00,14474.00,3124.00,969.00,7342.00,307.00,2732.00
2023,7,NK,Spirit Air Lines,BQN,"Aguadilla, PR: Rafael Hernandez",61.00,41.00,14.04,7.09,10.63,0.62,8.62,0.00,0.00,3543.00,1143.00,647.00,1086.00,24.00,643.00
2023,7,NK,Spirit Air Lines,BUR,"Burbank, CA: Bob Hope",62.00,13.00,3.67,1.82,2.54,0.00,4.97,1.00,0.00,560.00,233.00,107.00,89.00,0.00,131.00
2023,7,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",558.00,201.00,57.71,23.06,78.63,2.52,39.09,11.00,3.00,15831.00,3912.00,2211.00,5975.00,132.00,3601.00
2023,7,NK,Spirit Air Lines,CHS,"Charleston, SC: Charleston AFB/International",93.00,33.00,5.91,2.54,12.84,0.00,11.71,3.00,0.00,3015.00,614.00,152.00,1044.00,0.00,1205.00
2023,7,NK,Spirit Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International",239.00,120.00,36.75,14.25,36.78,0.00,32.22,1.00,0.00,11124.00,3176.00,1196.00,3695.00,0.00,3057.00
2023,7,NK,Spirit Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",388.00,152.00,40.74,12.29,69.00,6.00,23.98,17.00,1.00,9816.00,2945.00,807.00,4363.00,338.00,1363.00
2023,7,NK,Spirit Air Lines,CMH,"Columbus, OH: John Glenn Columbus International",157.00,61.00,15.91,10.72,21.28,0.13,12.96,3.00,0.00,4915.00,1018.00,854.00,1832.00,2.00,1209.00
2023,7,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",90.00,39.00,12.75,3.21,15.52,2.78,4.74,1.00,0.00,2432.00,676.00,200.00,826.00,133.00,597.00
2023,7,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",885.00,364.00,81.76,27.97,175.23,3.98,75.07,14.00,2.00,24717.00,5654.00,2619.00,11119.00,244.00,5081.00
2023,7,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",753.00,234.00,60.84,17.90,104.01,1.40,49.85,11.00,2.00,19083.00,4771.00,1375.00,8063.00,57.00,4817.00
2023,7,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",801.00,264.00,59.61,15.36,145.77,2.91,40.36,50.00,8.00,25112.00,4785.00,1972.00,15055.00,177.00,3123.00
2023,7,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1729.00,628.00,139.52,21.12,268.91,4.94,193.50,45.00,4.00,50168.00,10340.00,1794.00,21231.00,245.00,16558.00
2023,7,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",666.00,279.00,70.95,15.42,120.55,6.48,65.59,11.00,1.00,23813.00,6208.00,1467.00,10320.00,284.00,5534.00
2023,7,NK,Spirit Air Lines,IND,"Indianapolis, IN: Indianapolis International",122.00,54.00,12.22,7.67,24.59,0.00,9.52,8.00,0.00,4425.00,1126.00,539.00,1837.00,0.00,923.00
2023,7,NK,Spirit Air Lines,LAS,"Las Vegas, NV: Harry Reid International",2097.00,627.00,161.81,18.17,241.17,7.08,198.77,27.00,2.00,48509.00,10740.00,1184.00,18447.00,407.00,17731.00
2023,7,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",1111.00,422.00,146.39,20.41,156.46,5.41,93.33,13.00,0.00,32490.00,11043.00,1894.00,10146.00,190.00,9217.00
2023,7,NK,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional",62.00,18.00,4.54,0.60,7.93,0.41,4.52,0.00,0.00,1143.00,347.00,31.00,397.00,33.00,335.00
2023,7,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",429.00,138.00,34.19,8.40,73.32,3.70,18.40,25.00,2.00,10873.00,2582.00,488.00,6372.00,129.00,1302.00
2023,7,NK,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International",94.00,39.00,6.71,4.62,19.40,1.00,7.28,1.00,0.00,3314.00,432.00,625.00,1682.00,27.00,548.00
2023,7,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",2468.00,1047.00,182.43,31.41,565.20,4.43,263.54,82.00,20.00,99923.00,17189.00,2634.00,50025.00,256.00,29819.00
